# Estimated Coulombstress in Roof region of gallery in Morsleben (from Dirk Becker) (see Dahm, 2022, fig 7)
# Coulombstress_in_Pa   day_since_filling
2518402.25 274.396
2517856.34 274.438
2517310.70 274.479
2516765.32 274.521
2516220.20 274.562
2515675.34 274.604
2515130.75 274.646
2514586.41 274.688
2514042.34 274.729
2513498.53 274.771
2512954.98 274.812
2512411.69 274.854
2511868.66 274.896
2511325.89 274.938
2510783.38 274.979
2510241.13 275.021
2509699.14 275.062
2509157.43 275.104
2508615.98 275.146
2508074.80 275.188
2507533.88 275.229
2506993.23 275.271
2506452.85 275.312
2505912.74 275.354
2505372.89 275.396
2504833.30 275.438
2504293.98 275.479
2503754.93 275.521
2503216.14 275.562
2502677.61 275.604
2502139.35 275.646
2501601.36 275.688
2501063.62 275.729
2500526.15 275.771
2499988.94 275.812
2499452.00 275.854
2498915.32 275.896
2498378.90 275.938
2497842.74 275.979
2497306.85 276.021
2496771.21 276.062
2496235.84 276.104
2495700.73 276.146
2495165.87 276.188
2494631.28 276.229
2494096.95 276.271
2493562.88 276.312
2493029.06 276.354
2492495.51 276.396
2491962.22 276.438
2491429.18 276.479
2490896.40 276.521
2490363.88 276.562
2489831.62 276.604
2489299.62 276.646
2488767.87 276.688
2488236.38 276.729
2487705.14 276.771
2487174.17 276.812
2486643.45 276.854
2486112.98 276.896
2485582.77 276.938
2485052.82 276.979
2484523.12 277.021
2483993.67 277.062
2483464.48 277.104
2482935.54 277.146
2482406.86 277.188
2481878.43 277.229
2481350.26 277.271
2480822.33 277.312
2480294.66 277.354
2479767.25 277.396
2479240.08 277.438
2478713.17 277.479
2478186.50 277.521
2477660.09 277.562
2477133.93 277.604
2476608.03 277.646
2476082.37 277.688
2475556.96 277.729
2475031.80 277.771
2474506.89 277.812
2473982.23 277.854
2473457.82 277.896
2472933.66 277.938
2472409.75 277.979
2471886.09 278.021
2471362.67 278.062
2470839.50 278.104
2470316.58 278.146
2469793.91 278.188
2469271.48 278.229
2468749.30 278.271
2468227.36 278.312
2467705.68 278.354
2467184.23 278.396
2466663.04 278.438
2466142.09 278.479
2465621.38 278.521
2465100.92 278.562
2464580.70 278.604
2464060.73 278.646
2463541.00 278.688
2463021.51 278.729
2462502.27 278.771
2461983.27 278.812
2461464.51 278.854
2460946.00 278.896
2460427.72 278.938
2459909.69 278.979
2459391.90 279.021
2458874.36 279.062
2458357.05 279.104
2457839.98 279.146
2457323.16 279.188
2456806.57 279.229
2456290.23 279.271
2455774.12 279.312
2455258.25 279.354
2454742.63 279.396
2454227.24 279.438
2453712.09 279.479
2453197.18 279.521
2452682.50 279.562
2452168.07 279.604
2451653.87 279.646
2451139.91 279.688
2450626.18 279.729
2450112.69 279.771
2449599.44 279.812
2449086.43 279.854
2448573.65 279.896
2448061.10 279.938
2447548.79 279.979
2447036.72 280.021
2446524.89 280.062
2446013.30 280.104
2445501.95 280.146
2444990.84 280.188
2444479.97 280.229
2443969.35 280.271
2443458.96 280.312
2442948.82 280.354
2442438.92 280.396
2441929.25 280.438
2441419.83 280.479
2440910.64 280.521
2440401.70 280.562
2439892.99 280.604
2439384.53 280.646
2438876.30 280.688
2438368.31 280.729
2437860.55 280.771
2437353.04 280.812
2436845.76 280.854
2436338.72 280.896
2435831.92 280.938
2435325.35 280.979
2434819.02 281.021
2434312.93 281.062
2433807.07 281.104
2433301.45 281.146
2432796.06 281.188
2432290.91 281.229
2431786.00 281.271
2431281.32 281.312
2430776.87 281.354
2430272.66 281.396
2429768.68 281.438
2429264.94 281.479
2428761.43 281.521
2428258.15 281.562
2427755.11 281.604
2427252.30 281.646
2426749.72 281.688
2426247.37 281.729
2425745.26 281.771
2425243.38 281.812
2424741.73 281.854
2424240.31 281.896
2423739.12 281.938
2423238.16 281.979
2422737.44 282.021
2422236.94 282.062
2421736.68 282.104
2421236.64 282.146
2420736.84 282.188
2420237.26 282.229
2419737.91 282.271
2419238.80 282.312
2418739.91 282.354
2418241.24 282.396
2417742.81 282.438
2417244.61 282.479
2416746.63 282.521
2416248.88 282.562
2415751.36 282.604
2415254.06 282.646
2414757.00 282.688
2414260.15 282.729
2413763.54 282.771
2413267.15 282.812
2412770.98 282.854
2412275.05 282.896
2411779.33 282.938
2411283.85 282.979
2410788.58 283.021
2410293.54 283.062
2409798.73 283.104
2409304.14 283.146
2408809.77 283.188
2408315.63 283.229
2407821.71 283.271
2407328.01 283.312
2406834.54 283.354
2406341.29 283.396
2405848.26 283.438
2405355.45 283.479
2404862.87 283.521
2404370.51 283.562
2403878.36 283.604
2403386.44 283.646
2402894.74 283.688
2402403.26 283.729
2401912.01 283.771
2401420.97 283.812
2400930.15 283.854
2400439.55 283.896
2399949.17 283.938
2399459.01 283.979
2398969.07 284.021
2398479.35 284.062
2397989.84 284.104
2397500.56 284.146
2397011.49 284.188
2396522.64 284.229
2396034.00 284.271
2395545.59 284.312
2395057.39 284.354
2394569.41 284.396
2394081.64 284.438
2393594.09 284.479
2393106.76 284.521
2392619.64 284.562
2392132.74 284.604
2391646.05 284.646
2391159.58 284.688
2390673.32 284.729
2390187.28 284.771
2389701.45 284.812
2389215.84 284.854
2388730.43 284.896
2388245.25 284.938
2387760.27 284.979
2387275.51 285.021
2386790.97 285.062
2386306.65 285.104
2385822.55 285.146
2385338.67 285.188
2384855.00 285.229
2384371.56 285.271
2383888.33 285.312
2383405.32 285.354
2382922.53 285.396
2382439.96 285.438
2381957.60 285.479
2381475.47 285.521
2380993.55 285.562
2380511.84 285.604
2380030.36 285.646
2379549.08 285.688
2379068.03 285.729
2378587.19 285.771
2378106.57 285.812
2377626.16 285.854
2377145.97 285.896
2376666.00 285.938
2376186.24 285.979
2375706.69 286.021
2375227.36 286.062
2374748.24 286.104
2374269.34 286.146
2373790.65 286.188
2373312.17 286.229
2372833.91 286.271
2372355.86 286.312
2371878.02 286.354
2371400.40 286.396
2370922.99 286.438
2370445.79 286.479
2369968.80 286.521
2369492.03 286.562
2369015.46 286.604
2368539.11 286.646
2368062.97 286.688
2367587.04 286.729
2367111.32 286.771
2366635.81 286.812
2366160.52 286.854
2365685.43 286.896
2365210.55 286.938
2364735.88 286.979
2364261.42 287.021
2363787.17 287.062
2363313.13 287.104
2362839.30 287.146
2362365.67 287.188
2361892.26 287.229
2361419.05 287.271
2360946.05 287.312
2360473.26 287.354
2360000.68 287.396
2359528.30 287.438
2359056.13 287.479
2358584.16 287.521
2358112.41 287.562
2357640.86 287.604
2357169.51 287.646
2356698.37 287.688
2356227.44 287.729
2355756.71 287.771
2355286.19 287.812
2354815.87 287.854
2354345.76 287.896
2353875.85 287.938
2353406.15 287.979
2352936.65 288.021
2352467.36 288.062
2351998.26 288.104
2351529.38 288.146
2351060.69 288.188
2350592.21 288.229
2350123.93 288.271
2349655.85 288.312
2349187.98 288.354
2348720.31 288.396
2348252.84 288.438
2347785.57 288.479
2347318.50 288.521
2346851.63 288.562
2346384.97 288.604
2345918.50 288.646
2345452.24 288.688
2344986.18 288.729
2344520.31 288.771
2344054.65 288.812
2343589.19 288.854
2343123.92 288.896
2342658.86 288.938
2342193.99 288.979
2341729.33 289.021
2341264.86 289.062
2340800.59 289.104
2340336.52 289.146
2339872.64 289.188
2339408.97 289.229
2338945.49 289.271
2338482.20 289.312
2338019.12 289.354
2337556.23 289.396
2337093.54 289.438
2336631.05 289.479
2336168.75 289.521
2335706.65 289.562
2335244.74 289.604
2334783.03 289.646
2334321.51 289.688
2333860.19 289.729
2333399.06 289.771
2332938.13 289.812
2332477.40 289.854
2332016.85 289.896
2331556.50 289.938
2331096.35 289.979
2330636.39 290.021
2330176.62 290.062
2329717.06 290.104
2329257.69 290.146
2328798.53 290.188
2328339.56 290.229
2327880.79 290.271
2327422.21 290.312
2326963.84 290.354
2326505.66 290.396
2326047.68 290.438
2325589.90 290.479
2325132.31 290.521
2324674.92 290.562
2324217.73 290.604
2323760.73 290.646
2323303.93 290.688
2322847.33 290.729
2322390.92 290.771
2321934.71 290.812
2321478.69 290.854
2321022.87 290.896
2320567.25 290.938
2320111.81 290.979
2319656.58 291.021
2319201.54 291.062
2318746.69 291.104
2318292.04 291.146
2317837.58 291.188
2317383.32 291.229
2316929.25 291.271
2316475.37 291.312
2316021.69 291.354
2315568.20 291.396
2315114.91 291.438
2314661.80 291.479
2314208.90 291.521
2313756.18 291.562
2313303.65 291.604
2312851.32 291.646
2312399.18 291.688
2311947.23 291.729
2311495.48 291.771
2311043.91 291.812
2310592.54 291.854
2310141.36 291.896
2309690.37 291.938
2309239.57 291.979
2308788.96 292.021
2308338.54 292.062
2307888.31 292.104
2307438.28 292.146
2306988.43 292.188
2306538.77 292.229
2306089.31 292.271
2305640.03 292.312
2305190.94 292.354
2304742.04 292.396
2304293.33 292.438
2303844.81 292.479
2303396.48 292.521
2302948.33 292.562
2302500.38 292.604
2302052.61 292.646
2301605.03 292.688
2301157.64 292.729
2300710.44 292.771
2300263.42 292.812
2299816.59 292.854
2299369.95 292.896
2298923.50 292.938
2298477.23 292.979
2298031.15 293.021
2297585.25 293.062
2297139.54 293.104
2296694.02 293.146
2296248.69 293.188
2295803.54 293.229
2295358.57 293.271
2294913.79 293.312
2294469.20 293.354
2294024.79 293.396
2293580.57 293.438
2293136.53 293.479
2292692.67 293.521
2292249.00 293.562
2291805.52 293.604
2291362.22 293.646
2290919.10 293.688
2290476.16 293.729
2290033.41 293.771
2289590.85 293.812
2289148.46 293.854
2288706.26 293.896
2288264.24 293.938
2287822.41 293.979
2287380.76 294.021
2286939.29 294.062
2286498.00 294.104
2286056.89 294.146
2285615.97 294.188
2285175.23 294.229
2284734.66 294.271
2284294.29 294.312
2283854.09 294.354
2283414.07 294.396
2282974.23 294.438
2282534.58 294.479
2282095.10 294.521
2281655.80 294.562
2281216.69 294.604
2280777.75 294.646
2280339.00 294.688
2279900.42 294.729
2279462.03 294.771
2279023.81 294.812
2278585.77 294.854
2278147.91 294.896
2277710.23 294.938
2277272.73 294.979
2276835.41 295.021
2276398.26 295.062
2275961.31 295.104
2275524.53 295.146
2275087.94 295.188
2274651.53 295.229
2274215.30 295.271
2273779.25 295.312
2273343.38 295.354
2272907.70 295.396
2272472.19 295.438
2272036.87 295.479
2271601.73 295.521
2271166.77 295.562
2270731.99 295.604
2270297.39 295.646
2269862.97 295.688
2269428.73 295.729
2268994.67 295.771
2268560.80 295.812
2268127.10 295.854
2267693.58 295.896
2267260.23 295.938
2266827.07 295.979
2266394.09 296.021
2265961.29 296.062
2265528.66 296.104
2265096.21 296.146
2264663.95 296.188
2264231.86 296.229
2263799.94 296.271
2263368.21 296.312
2262936.65 296.354
2262505.27 296.396
2262074.07 296.438
2261643.04 296.479
2261212.20 296.521
2260781.53 296.562
2260351.03 296.604
2259920.71 296.646
2259490.57 296.688
2259060.61 296.729
2258630.82 296.771
2258201.20 296.812
2257771.76 296.854
2257342.50 296.896
2256913.42 296.938
2256484.50 296.979
2256055.77 297.021
2255627.20 297.062
2255198.82 297.104
2254770.60 297.146
2254342.57 297.188
2253914.70 297.229
2253487.01 297.271
2253059.49 297.312
2252632.15 297.354
2252204.98 297.396
2251777.99 297.438
2251351.16 297.479
2250924.51 297.521
2250498.04 297.562
2250071.73 297.604
2249645.60 297.646
2249219.64 297.688
2248793.85 297.729
2248368.24 297.771
2247942.80 297.812
2247517.52 297.854
2247092.42 297.896
2246667.50 297.938
2246242.74 297.979
2245818.15 298.021
2245393.74 298.062
2244969.49 298.104
2244545.42 298.146
2244121.51 298.188
2243697.78 298.229
2243274.22 298.271
2242850.82 298.312
2242427.60 298.354
2242004.55 298.396
2241581.66 298.438
2241158.95 298.479
2240736.40 298.521
2240314.02 298.562
2239891.81 298.604
2239469.77 298.646
2239047.90 298.688
2238626.20 298.729
2238204.66 298.771
2237783.29 298.812
2237362.09 298.854
2236941.06 298.896
2236520.20 298.938
2236099.50 298.979
2235678.97 299.021
2235258.60 299.062
2234838.41 299.104
2234418.38 299.146
2233998.51 299.188
2233578.81 299.229
2233159.28 299.271
2232739.92 299.312
2232320.72 299.354
2231901.68 299.396
2231482.81 299.438
2231064.11 299.479
2230645.57 299.521
2230227.20 299.562
2229808.99 299.604
2229390.95 299.646
2228973.07 299.688
2228555.35 299.729
2228137.80 299.771
2227720.41 299.812
2227303.19 299.854
2226886.13 299.896
2226469.23 299.938
2226052.50 299.979
2225635.93 300.021
2225219.53 300.062
2224803.29 300.104
2224387.22 300.146
2223971.32 300.188
2223555.58 300.229
2223140.01 300.271
2222724.61 300.312
2222309.37 300.354
2221894.30 300.396
2221479.40 300.438
2221064.66 300.479
2220650.08 300.521
2220235.68 300.562
2219821.43 300.604
2219407.36 300.646
2218993.44 300.688
2218579.70 300.729
2218166.11 300.771
2217752.69 300.812
2217339.44 300.854
2216926.35 300.896
2216513.43 300.938
2216100.67 300.979
2215688.07 301.021
2215275.64 301.062
2214863.37 301.104
2214451.26 301.146
2214039.32 301.188
2213627.54 301.229
2213215.92 301.271
2212804.47 301.312
2212393.18 301.354
2211982.05 301.396
2211571.09 301.438
2211160.29 301.479
2210749.65 301.521
2210339.17 301.562
2209928.86 301.604
2209518.70 301.646
2209108.71 301.688
2208698.88 301.729
2208289.21 301.771
2207879.71 301.812
2207470.36 301.854
2207061.18 301.896
2206652.15 301.938
2206243.29 301.979
2205834.59 302.021
2205426.05 302.062
2205017.67 302.104
2204609.45 302.146
2204201.38 302.188
2203793.48 302.229
2203385.74 302.271
2202978.16 302.312
2202570.74 302.354
2202163.48 302.396
2201756.38 302.438
2201349.44 302.479
2200942.65 302.521
2200536.03 302.562
2200129.56 302.604
2199723.25 302.646
2199317.10 302.688
2198911.11 302.729
2198505.28 302.771
2198099.61 302.812
2197694.09 302.854
2197288.73 302.896
2196883.53 302.938
2196478.49 302.979
2196073.60 303.021
2195668.87 303.062
2195264.30 303.104
2194859.89 303.146
2194455.63 303.188
2194051.53 303.229
2193647.59 303.271
2193243.80 303.312
2192840.17 303.354
2192436.70 303.396
2192033.38 303.438
2191630.21 303.479
2191227.21 303.521
2190824.36 303.562
2190421.66 303.604
2190019.12 303.646
2189616.74 303.688
2189214.51 303.729
2188812.43 303.771
2188410.51 303.812
2188008.75 303.854
2187607.14 303.896
2187205.68 303.938
2186804.38 303.979
2186403.23 304.021
2186002.24 304.062
2185601.40 304.104
2185200.71 304.146
2184800.18 304.188
2184399.80 304.229
2183999.57 304.271
2183599.50 304.312
2183199.58 304.354
2182799.82 304.396
2182400.20 304.438
2182000.74 304.479
2181601.43 304.521
2181202.28 304.562
2180803.28 304.604
2180404.42 304.646
2180005.72 304.688
2179607.18 304.729
2179208.78 304.771
2178810.54 304.812
2178412.44 304.854
2178014.50 304.896
2177616.71 304.938
2177219.07 304.979
2176821.59 305.021
2176424.25 305.062
2176027.07 305.104
2175630.05 305.146
2175233.18 305.188
2174836.46 305.229
2174439.90 305.271
2174043.49 305.312
2173647.23 305.354
2173251.13 305.396
2172855.18 305.438
2172459.39 305.479
2172063.74 305.521
2171668.25 305.562
2171272.92 305.604
2170877.73 305.646
2170482.70 305.688
2170087.82 305.729
2169693.09 305.771
2169298.52 305.812
2168904.09 305.854
2168509.82 305.896
2168115.70 305.938
2167721.73 305.979
2167327.92 306.021
2166934.25 306.062
2166540.74 306.104
2166147.38 306.146
2165754.16 306.188
2165361.10 306.229
2164968.19 306.271
2164575.43 306.312
2164182.82 306.354
2163790.36 306.396
2163398.05 306.438
2163005.89 306.479
2162613.88 306.521
2162222.02 306.562
2161830.31 306.604
2161438.75 306.646
2161047.34 306.688
2160656.08 306.729
2160264.96 306.771
2159874.00 306.812
2159483.18 306.854
2159092.52 306.896
2158702.00 306.938
2158311.63 306.979
2157921.41 307.021
2157531.33 307.062
2157141.41 307.104
2156751.63 307.146
2156362.00 307.188
2155972.52 307.229
2155583.18 307.271
2155193.99 307.312
2154804.95 307.354
2154416.06 307.396
2154027.31 307.438
2153638.71 307.479
2153250.26 307.521
2152861.95 307.562
2152473.79 307.604
2152085.78 307.646
2151697.91 307.688
2151310.19 307.729
2150922.61 307.771
2150535.18 307.812
2150147.90 307.854
2149760.76 307.896
2149373.76 307.938
2148986.91 307.979
2148600.21 308.021
2148213.65 308.062
2147827.24 308.104
2147440.97 308.146
2147054.84 308.188
2146668.86 308.229
2146283.03 308.271
2145897.33 308.312
2145511.79 308.354
2145126.38 308.396
2144741.12 308.438
2144356.00 308.479
2143971.03 308.521
2143586.20 308.562
2143201.51 308.604
2142816.97 308.646
2142432.57 308.688
2142048.31 308.729
2141664.19 308.771
2141280.22 308.812
2140896.39 308.854
2140512.70 308.896
2140129.16 308.938
2139745.75 308.979
2139362.49 309.021
2138979.37 309.062
2138596.39 309.104
2138213.55 309.146
2137830.85 309.188
2137448.30 309.229
2137065.88 309.271
2136683.61 309.312
2136301.48 309.354
2135919.49 309.396
2135537.64 309.438
2135155.92 309.479
2134774.35 309.521
2134392.92 309.562
2134011.63 309.604
2133630.48 309.646
2133249.47 309.688
2132868.60 309.729
2132487.87 309.771
2132107.28 309.812
2131726.82 309.854
2131346.51 309.896
2130966.33 309.938
2130586.30 309.979
2130206.40 310.021
2129826.64 310.062
2129447.03 310.104
2129067.55 310.146
2128688.22 310.188
2128309.03 310.229
2127929.98 310.271
2127551.07 310.312
2127172.30 310.354
2126793.67 310.396
2126415.18 310.438
2126036.84 310.479
2125658.63 310.521
2125280.57 310.562
2124902.64 310.604
2124524.86 310.646
2124147.21 310.688
2123769.70 310.729
2123392.34 310.771
2123015.11 310.812
2122638.03 310.854
2122261.08 310.896
2121884.27 310.938
2121507.61 310.979
2121131.08 311.021
2120754.69 311.062
2120378.44 311.104
2120002.33 311.146
2119626.35 311.188
2119250.52 311.229
2118874.83 311.271
2118499.27 311.312
2118123.85 311.354
2117748.57 311.396
2117373.43 311.438
2116998.43 311.479
2116623.56 311.521
2116248.84 311.562
2115874.25 311.604
2115499.80 311.646
2115125.48 311.688
2114751.31 311.729
2114377.27 311.771
2114003.37 311.812
2113629.61 311.854
2113255.98 311.896
2112882.49 311.938
2112509.14 311.979
2112135.92 312.021
2111762.84 312.062
2111389.90 312.104
2111017.10 312.146
2110644.43 312.188
2110271.90 312.229
2109899.50 312.271
2109527.24 312.312
2109155.12 312.354
2108783.13 312.396
2108411.28 312.438
2108039.57 312.479
2107667.99 312.521
2107296.54 312.562
2106925.23 312.604
2106554.06 312.646
2106183.02 312.688
2105812.12 312.729
2105441.35 312.771
2105070.72 312.812
2104700.22 312.854
2104329.86 312.896
2103959.63 312.938
2103589.54 312.979
2103219.58 313.021
2102849.76 313.062
2102480.07 313.104
2102110.52 313.146
2101741.09 313.188
2101371.81 313.229
2101002.65 313.271
2100633.64 313.312
2100264.75 313.354
2099896.00 313.396
2099527.38 313.438
2099158.90 313.479
2098790.55 313.521
2098422.33 313.562
2098054.24 313.604
2097686.29 313.646
2097318.47 313.688
2096950.79 313.729
2096583.24 313.771
2096215.82 313.812
2095848.53 313.854
2095481.38 313.896
2095114.35 313.938
2094747.46 313.979
2094380.71 314.021
2094014.08 314.062
2093647.59 314.104
2093281.22 314.146
2092915.00 314.188
2092548.90 314.229
2092182.93 314.271
2091817.10 314.312
2091451.39 314.354
2091085.82 314.396
2090720.38 314.438
2090355.07 314.479
2089989.89 314.521
2089624.84 314.562
2089259.93 314.604
2088895.14 314.646
2088530.49 314.688
2088165.96 314.729
2087801.57 314.771
2087437.30 314.812
2087073.17 314.854
2086709.17 314.896
2086345.29 314.938
2085981.55 314.979
2085617.94 315.021
2085254.46 315.062
